789.237,2590.63,28.2352941176,26.72,52.7937387786,14.68,37.49498998,38,1,94,4.2411130142,5.5672032973,0.7714705882,0.5317647059,0,CL - Normal,CL - Normal,399.0004161899,1,63.3249080882,0.36856,6048.48,67.2084375,41.3925570228,23.9600153787,63.7526530612,57,34.5,31.3725490196,4.1948989097,38.0392156863,34.9019607843,161.8192401961,-3.90625,0,-4.6875,8,0,Off,No Fault,37.6470588235,100,55.8125,No,0.998
789.247,2600.5,28.2352941176,27,52.7937387786,14.666,37.4749498998,38,1,94,4.236906157,5.5666503906,0.755,0.4,0,CL - Normal,CL - Normal,399.0004161899,1,63.4244791667,0.36901,6062.08,67.385,41.6326530612,24.0369088812,63.8444897959,57,34.5,31.3725490196,4.2316935789,38.0392156863,34.9019607843,161.8483455882,-3.90625,0,-4.7991071429,8,0,Off,No Fault,37.6550620248,100,55.8125,No,1.0574
789.258,2606.9166666667,28.2352941176,27,52.7937387786,14.6764313725,37.4529058116,38,1,94,4.2389683419,5.5666503906,0.755,0.4,0,CL - Normal,CL - Normal,399.0004161899,1,63.59375,0.369505,6077.04,67.57921875,41.8967587035,24.1214917339,63.9455102041,57,34.5,31.3725490196,4.272167715,38.0392156863,34.9019607843,161.8803615196,-3.90625,0,-4.9744897959,8,0,Off,No Fault,37.7430972389,100,55.8125,No,1.008
789.268,2616.0833333333,28.2352941176,27,53.1350040584,14.6913333333,37.4328657315,38,1,94,4.2419143203,5.5671051624,0.7353921569,0.3392156863,0,CL - Normal,CL - Normal,399.0004161899,1,63.7132352941,0.37,6092,67.7734375,42.3529411765,24.1983852364,64.12,57,34.5,31.3725490196,4.3420775865,38.0392156863,34.9019607843,161.9094669118,-3.90625,0,-5.1339285714,8,0,Off,No Fault,37.8231292517,100,55.8125,No,1.035
789.277,2624.3333333333,28.2352941176,27,53.4421428102,14.704745098,37.4148296593,38,1,94,4.2445657009,5.567514457,0.717745098,0.2845098039,0,CL - Normal,CL - Normal,399.0004161899,1,63.9820772059,0.3699230769,6085.6923076923,67.9525240385,42.3529411765,24.3137254902,64.12,57,34.5,31.3725490196,4.3420775865,38.0392156863,34.9019607843,161.953125,-3.90625,0,-5.2774234694,8,0,Off,No Fault,37.8951580632,100,55.8125,No,1.0304
789.287,2633.5,28.2352941176,27,53.7834080899,14.7196470588,37.3947895792,38,1,94,4.2475116793,5.5679692287,0.6981372549,0.2237254902,0,CL - Normal,CL - Normal,399.0004161899,1,64.2807904412,0.3698269231,6077.8076923077,68.1763822115,42.1176470588,24.3137254902,64.39,57,34.5,31.3725490196,4.3420775865,38.0392156863,34.9019607843,161.953125,-3.90625,0,-5.46875,8,0,Off,No Fault,38.0392156863,100,55.8125,No,0.9878
789.298,2647.25,28.2352941176,27,54.1587998976,14.742,37.372745491,38,1,94,4.251930647,5.5684694776,0.6765686275,0.1568627451,0,CL - Normal,CL - Normal,399.0004161899,1,64.609375,0.3697211538,6069.1346153846,68.4226262019,41.8588235294,24.3137254902,64.687,57,34.5,31.3725490196,4.3420775865,38.0392156863,34.9019607843,161.953125,-3.90625,0,-4.8947704082,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.0638
789.308,2651.5663265306,28.2352941176,27.1224489796,54.5341917054,14.735877551,37.3527054108,38,1,94,4.2703279815,5.5689697266,0.655,0.09,0,CL - Normal,CL - Normal,399.0004161899,1,65.1171875,0.369625,6061.25,68.646484375,41.6235294118,24.3137254902,64.957,57,34.5,31.3725490196,4.3420775865,38.0392156863,34.9019607843,161.953125,-3.90625,0,-4.2570153061,8,0,Off,No Fault,38.0392156863,100,55.8125,No,0.993
789.317,2658.0408163265,28.2352941176,27.306122449,54.5341917054,14.7266938776,37.3346693387,38,1,94,4.2979239834,5.5686309192,0.5660204082,0.0883673469,0,CL - Normal,CL - Normal,399.0004161899,1,65.1453125,0.3695,6051,68.9375,41.1764705882,24.3137254902,65.47,57,34.5,31.3725490196,4.3420775865,38.0392156863,34.9019607843,161.953125,-3.90625,0,-3.6830357143,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.066
789.327,2665.2346938776,28.2352941176,27.5102040816,54.5341917054,14.7164897959,37.3146292585,38,1,94,4.3285862078,5.5682074099,0.4547959184,0.0863265306,0,CL - Normal,CL - Normal,399.0004161899,1,65.2859375,0.3691785714,6059.4489795918,69.009247449,41.1764705882,24.3137254902,65.47,57,34.5,31.3725490196,4.3420775865,38.0392156863,34.9019607843,161.953125,-3.90625,0,-3.0452806122,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.0064
789.337,2672.4285714286,28.2352941176,27.7142857143,54.5341917054,14.7062857143,37.2945891784,38,1,94,4.3592484321,5.5677839007,0.3435714286,0.0842857143,0,CL - Normal,CL - Normal,399.0004161899,1,65.4265625,0.3686428571,6073.5306122449,69.1288265306,41.0164065626,24.3137254902,65.47,56.92,34.5,31.3725490196,4.339011364,38.0392156863,34.9019607843,161.953125,-3.90625,0,-2.34375,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.0494
789.350,2682.5,28.2352941176,28,54.5341917054,14.692,37.2685370741,38,1,94,4.4021755461,5.5672333386,0.1989795918,0.0816326531,0,CL - Normal,CL - Normal,399.0004161899,1,65.609375,0.3679464286,6091.8367346939,69.2842793367,40.8083233293,24.3137254902,65.47,56.66,34.62,31.3725490196,4.3350252749,38.0392156863,34.9019607843,161.953125,-3.71875,0,-2.34375,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.0208
789.356,2686.5306122449,28.2352941176,28,54.5341917054,14.679244898,37.2565130261,38,1,94,4.3960431013,5.5668945313,0.11,0.08,0,CL - Normal,CL - Normal,399.0004161899,1,65.8203125,0.367625,6100.2857142857,69.3560267857,40.712284914,24.3137254902,65.47,56.54,34.68,31.3725490196,4.3331855414,38.0392156863,34.9019607843,161.953125,-3.625,0,-2.34375,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.0274
789.367,2695.3979591837,28.2352941176,28,54.4276333629,14.6511836735,37.2344689379,38,1,94,4.3825517226,5.5671860053,0.1017346939,0.0790816327,0,CL - Normal,CL - Normal,399.0004161899,1,65.8390625,0.366875,6120,69.5234375,40.3921568627,24.3137254902,65.47,56.32,34.79,31.3725490196,4.3270530965,38.0392156863,34.9019607843,161.953125,-3.453125,0,-2.34375,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.0296
789.376,2702.6530612245,28.2352941176,28,54.3210750205,14.6282244898,37.2164328657,38,1,94,4.3715133218,5.5674774793,0.0934693878,0.0781632653,0,CL - Normal,CL - Normal,399.0004161899,1,65.9234375,0.366545,6118.92,69.5759375,40.3921568627,24.3137254902,65.47,56,34.88,31.3725490196,4.3270530965,38.0392156863,34.9019607843,161.953125,-3.3125,0,-2.34375,8,0,Off,No Fault,38.0392156863,100,55.8125,No,0.994
789.386,2710.7142857143,28.2352941176,28,54.2026768622,14.6027142857,37.1963927856,38,1,94,4.3592484321,5.5678013393,0.0842857143,0.0771428571,0,CL - Normal,CL - Normal,399.0004161899,1,66.0171875,0.365995,6117.12,69.6634375,40.3921568627,24.3137254902,65.3229411765,56,35,31.3725490196,4.3152691829,38.0392156863,34.9019607843,161.953125,-3.125,0,-2.34375,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.061
789.396,2722,28.2352941176,28,53.9540407298,14.567,37.1763527054,38,1,94,4.3420775865,5.5684814453,0.065,0.075,0,CL - Normal,CL - Normal,399.0004161899,1,66.1109375,0.365445,6115.32,69.7509375,40.3921568627,24.3137254902,65.1758823529,56,35,31.3725490196,4.3034852692,37.9777008843,34.9019607843,161.953125,-3.125,0,-2.34375,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1
789.407,2727.88,28.2352941176,28,53.9540407298,14.574,37.1543086172,38,1,94,4.3336638721,5.5684814453,0.065,0.075,0,CL - Normal,CL - Normal,399.0004161899,1,66.2890625,0.36484,6113.34,69.8471875,40.3921568627,24.3137254902,65.0141176471,56,35,31.3725490196,4.2905229642,37.8931180315,34.9019607843,161.953125,-3.125,0,-2.34375,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.063
789.417,2736.28,28.2352941176,28,53.9540407298,14.584,37.1342685371,38,1,94,4.3216442802,5.5694867302,0.0669607843,0.075,0,CL - Normal,CL - Normal,399.0004161899,1,66.3006981383,0.364125,6111,69.9609375,40.3921568627,24.3137254902,64.72,56,35,31.3725490196,4.2669551369,37.816224529,34.9019607843,161.953125,-3.125,0,-2.34375,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.0074
789.427,2744.68,28.2352941176,28,53.9540407298,14.594,37.1142284569,38,1,94,4.3096246882,5.5704920152,0.0689215686,0.075,0,CL - Normal,CL - Normal,399.0004161899,1,66.3588763298,0.3635475,6111,70.02875,40.3921568627,24.3137254902,64.72,56,35,31.3725490196,4.2669551369,37.7393310265,34.9019607843,161.953125,-3.125,0,-2.34375,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.0442
789.436,2752.24,28.2352941176,28,53.9540407298,14.603,37.0961923848,38,1,94,4.2988070555,5.5713967716,0.0706862745,0.075,0,CL - Normal,CL - Normal,399.0004161899,1,66.4112367021,0.362805,6111,70.1159375,40.2480992397,24.3137254902,64.8871428571,55.9387755102,35,31.3725490196,4.2614359365,37.6470588235,34.9019607843,161.953125,-3.125,0,-2.34375,8,0,Off,No Fault,38.0392156863,100,55.8125,No,1.0278
789.446,2764,28.2352941176,28,53.9540407298,14.617,37.0761523046,38,1,94,4.2819796268,5.5724020565,0.0726470588,0.075,0,CL - Normal,CL - Normal,399.0004161899,1,66.4694148936,0.36198,6111,70.2128125,40.0880352141,24.3137254902,65.0728571429,55.7346938776,35,31.3725490196,4.2553034916,37.6470588235,34.9019607843,161.953125,-3.125,0,-2.2321428571,8,0,Off,No Fault,38.0549019608,100,55.8125,No,1.004
789.456,2767.9,28.2352941176,28,53.9540407298,14.632,37.0561122244,38,1,94,4.2819796268,5.5736083984,0.075,0.075,0,CL - Normal,CL - Normal,399.0004161899,1,66.5625,0.361155,6111,70.3096875,39.9279711885,24.3137254902,65.2585714286,55.5306122449,35,31.3725490196,4.2491710468,37.6470588235,34.9019607843,161.953125,-3.125,0,-2.0727040816,8,0,Off,No Fault,38.1333333333,100,55.8125,No,1.067
789.466,2774.4,28.2352941176,28,54.2325131981,14.657,37.0360721443,38,1,94,4.2819796268,5.5739794922,0.0782,0.0758,0,CL - Normal,CL - Normal,399.0004161899,1,66.5685096154,0.36,6111,70.4453125,39.6078431373,24.3137254902,65.63,55.3265306122,35,31.3725490196,4.236906157,37.6470588235,34.9019607843,161.953125,-3.125,0,-1.9132653061,8,0,Off,No Fault,38.2117647059,100,55.8125,No,0.9934
789.476,2780.9,28.2352941176,28,54.5806037834,14.682,37,38,1,94,4.2819796268,5.5744433594,0.0822,0.0768,0,CL - Normal,CL - Normal,399.0004161899,1,66.5835336538,0.359535,6111.6,70.55125,39.6078431373,24.3137254902,65.63,55,35,31.3725490196,4.236906157,37.6470588235,34.9019607843,161.953125,-3.125,0,-1.7538265306,8,0,Off,No Fault,38.2901960784,100,55.8125,No,1.0726
789.486,2787.4,28.2352941176,28,54.9286943688,14.707,37,38,1,94,4.2819796268,5.5749072266,0.0862,0.0778,0,CL - Normal,CL - Normal,399.0004161899,1,66.5985576923,0.35876,6112.6,70.7278125,39.6078431373,24.3137254902,65.63,55,35,31.3725490196,4.236906157,37.6470588235,34.9019607843,161.9675,-3.125,0,-1.5625,8,0,Off,No Fault,38.431372549,100,55.8125,No,1.0036
789.496,2796.5,28.2352941176,28,55.2767849541,14.742,37,38,1,94,4.2819796268,5.5753710938,0.0902,0.0788,0,CL - Normal,CL - Normal,399.0004161899,1,66.6135817308,0.357985,6113.6,70.904375,39.6078431373,24.3137254902,65.63,55,35,31.3725490196,4.236906157,37.6470588235,34.9019607843,162.0034375,-3,0,-1.5625,8,0,Off,No Fault,38.431372549,100,55.8125,No,1.0496
