397.395,2663.25,25.4901960784,28,57.086855998,15.3723333333,34,34,1,95,3.5708204373,5.6355712891,0.822,0.809,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.640625,0.29625,5657,55.5234375,33.3333333333,22.3529411765,51.38,47.2941176471,38,28.6274509804,3.5608041107,36.0784313725,32.9411764706,153.90625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,0.9676
397.405,2669.03125,25.4901960784,28,57.3189163882,15.3775416667,34,34,1,95,3.558300029,5.6360107422,0.819,0.808,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.6015625,0.29557,5660.84,55.5134375,33.2705882353,22.3529411765,51.4024,47,38,28.6274509804,3.5577992127,36.0784313725,32.9411764706,153.90625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,0.9834
397.416,2675.390625,25.4901960784,28,57.5741828175,15.3832708333,34,34,1,95,3.54452758,5.6364941406,0.8157,0.8069,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.55859375,0.294635,5666.12,55.4996875,32.9254901961,22.3529411765,51.5256,47,38,28.6274509804,3.5412722738,36.0784313725,32.9411764706,153.9349489796,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,0.938
397.425,2681.75,25.4901960784,28,58.0150975589,15.389,34,34,1,95,3.5307551309,5.6373291016,0.81,0.805,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.5234375,0.29387,5670.44,55.4884375,32.6431372549,22.3529411765,51.6264,47,38,28.6274509804,3.5277502329,36.0784313725,32.9411764706,153.977997449,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,1.0422
397.435,2685.9423076923,25.4901960784,28,58.0150975589,15.3851538462,34,34,1,95,3.5215092909,5.6373291016,0.81,0.805,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.4609375,0.29302,5675.24,55.4759375,32.3294117647,22.3529411765,51.7384,47,38,28.6274509804,3.512725743,36.0784313725,32.9411764706,154.0258290816,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,0.971
397.445,2691.1826923077,25.4901960784,28,58.0150975589,15.3803461538,34,34,1,95,3.509951991,5.6382324219,0.807,0.789,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.4546875,0.292,5681,55.4609375,31.7647058824,22.3529411765,51.94,47,38,28.6274509804,3.4856816611,36.0784313725,32.9411764706,154.0736607143,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,1.0362
397.455,2696.4230769231,25.4901960784,28,58.0150975589,15.3755384615,34,34,1,95,3.498394691,5.6391357422,0.804,0.773,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.4390625,0.2916,5679.72,55.5346875,31.7960784314,22.3529411765,51.94,47,38,28.6274509804,3.4844797019,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,0.9764
397.465,2701.6634615385,25.4901960784,28,58.0150975589,15.3707307692,34,34,1,95,3.4868373911,5.6400390625,0.801,0.757,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.4234375,0.2911,5678.12,55.626875,31.9529411765,22.3529411765,51.94,47,38,28.6274509804,3.4784699059,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,1.0184
397.475,2709,25.4901960784,28,58.0150975589,15.364,34,34,1,95,3.4706571712,5.6418457031,0.795,0.725,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.4078125,0.2906,5676.52,55.7190625,32.1098039216,22.3529411765,51.94,47,38.08,28.6274509804,3.47246011,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,0.993
397.485,2711.1734693878,25.4901960784,28,58.0150975589,15.3549387755,34,34,1,95,3.4688174377,5.6418457031,0.795,0.725,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.3828125,0.2901,5674.92,55.81125,32.2666666667,22.3529411765,51.94,47,38.18,28.6274509804,3.466450314,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,0.977
397.496,2715.1581632653,25.4901960784,28,57.8874643443,15.3383265306,34,34,1,95,3.4654445931,5.6426782227,0.7873,0.6986,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.3828125,0.2895,5673,55.921875,32.5490196078,22.3529411765,51.94,47,38.29,28.6274509804,3.4556326813,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,1.0074
397.505,2718.4183673469,25.4901960784,28,57.7830371687,15.3247346939,34,34,1,95,3.4626849929,5.643359375,0.781,0.677,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.3828125,0.2893627451,5679.431372549,55.8115808824,32.5490196078,22.3529411765,51.9796,47,38.38,28.6274509804,3.4562336609,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.890625,No,0.967
397.515,2722.0408163265,25.4901960784,28,57.6670069736,15.3096326531,34,34,1,95,3.4596187704,5.6441162109,0.774,0.653,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.3828125,0.2891911765,5687.4705882353,55.6737132353,32.5490196078,22.3529411765,52.1776,46.88,38.5,28.6274509804,3.4592385589,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.8915625,No,1.0508
397.525,2726.75,25.4901960784,28,57.4349465833,15.29,34,34,1,95,3.4556326813,5.6456298828,0.76,0.605,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.3828125,0.2890196078,5695.5098039216,55.5358455882,32.5490196078,22.3529411765,52.3756,46.68,38.5,28.6274509804,3.4622434568,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.893125,No,0.97
397.535,2727.8935643564,25.4901960784,28.0693069307,57.4349465833,15.2951287129,34,34,1,95,3.4556326813,5.6456298828,0.76,0.605,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.3828125,0.2888480392,5703.5490196078,55.3979779412,32.5490196078,22.3529411765,52.5736,46.48,38.5,28.6274509804,3.4652483548,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.8946875,No,1.0426
397.545,2729.5272277228,25.4901960784,28.1683168317,57.4349465833,15.3024554455,34,34,1,95,3.4556326813,5.6459025931,0.7195744681,0.6012765957,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.3970170455,0.288625,5714,55.21875,32.5490196078,22.3529411765,52.93,46.28,38.5,28.6274509804,3.4706571712,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.89625,No,0.9792
397.555,2731.1608910891,25.4901960784,28.2673267327,57.4349465833,15.3097821782,34,34,1,95,3.4556326813,5.6461753034,0.6791489362,0.5975531915,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.4325284091,0.2885925926,5712.962962963,55.2450810185,32.5386996904,22.3529411765,52.8928947368,46,38.5,28.6274509804,3.4702617899,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.8984375,No,1.013
397.565,2732.7945544555,25.4901960784,28.3663366337,57.4349465833,15.3171089109,34,34,1,95,3.4556326813,5.6464480136,0.6387234043,0.5938297872,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.4680397727,0.2885462963,5711.4814814815,55.2826967593,32.4871001032,22.3529411765,52.7073684211,46,38.5,28.6274509804,3.4682848833,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.8984375,No,0.9978
397.628,2743.25,25.4901960784,29,57.4349465833,15.364,34,34,1,95,3.4556326813,5.6481933594,0.38,0.57,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.6953125,0.28825,5702,55.5234375,32.1568627451,22.3529411765,51.52,46,38.5,28.6274509804,3.4556326813,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.8984375,No,0.9762
397.629,2760.5,25.4901960784,29,58.0150975589,15.389,34,34,1,95,3.4406081914,5.6490478516,0.74,0.71,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.6171875,0.284,5673,55.59375,32.1568627451,22.3529411765,51.52,46,38.5,28.6274509804,3.4556326813,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.8984375,No,1.0194
397.629,2743.25,25.4901960784,29,57.4349465833,15.364,34,34,1,95,3.4556326813,5.6481933594,0.38,0.57,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.6953125,0.28825,5702,55.5234375,32.1568627451,22.3529411765,51.52,46,38.5,28.6274509804,3.4556326813,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.8984375,No,0.963
397.629,2743.25,25.4901960784,29,57.4349465833,15.364,34,34,1,95,3.4556326813,5.6481933594,0.38,0.57,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.6953125,0.28825,5702,55.5234375,32.1568627451,22.3529411765,51.52,46,38.5,28.6274509804,3.4556326813,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.8984375,No,1.054
397.629,2743.25,25.4901960784,29,57.4349465833,15.364,34,34,1,95,3.4556326813,5.6481933594,0.38,0.57,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.6953125,0.28825,5702,55.5234375,32.1568627451,22.3529411765,51.52,46,38.5,28.6274509804,3.4556326813,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.8984375,No,0.9698
397.629,2743.25,25.4901960784,29,57.4349465833,15.364,34,34,1,95,3.4556326813,5.6481933594,0.38,0.57,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.6953125,0.28825,5702,55.5234375,32.1568627451,22.3529411765,51.52,46,38.5,28.6274509804,3.4556326813,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.8984375,No,1.0352
397.635,2763.02,25.4901960784,29,58.0150975589,15.389,34,34,1,95,3.435199375,5.6490478516,0.74,0.71,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.65625,0.2868333333,5692.3333333333,55.546875,31.862745098,22.2745098039,51.625,46,38.5,28.6274509804,3.4406081914,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.9,No,0.9844
397.645,2767.22,25.4901960784,29,58.0150975589,15.389,34,34,1,95,3.426184681,5.6490966797,0.753,0.729,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.5953125,0.2844722222,5676.2222222222,55.5859375,30.9803921569,22.1437908497,51.94,46,38.5,28.6274509804,3.3955347216,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.9026041667,No,0.9998
397.655,2771.42,25.4901960784,29,58.0150975589,15.389,34,34,1,95,3.4171699871,5.6491455078,0.766,0.748,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.540625,0.2835882353,5673.6274509804,55.6636029412,30.9647058824,21.9607843137,51.9232,46,38.5,28.6274509804,3.394933742,36.0784313725,32.9411764706,154.140625,0,0,0,25,0,Off,No Fault,41.568627451,0,50.90625,No,0.9964
397.665,2775.62,25.4901960784,29,58.0150975589,15.389,34,34,1,95,3.4081552931,5.6491943359,0.779,0.767,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.4859375,0.2830735294,5674.4117647059,55.7509191176,30.8862745098,21.9607843137,51.8392,45.88,38.5,28.6274509804,3.391928844,36.0784313725,32.9411764706,154.1696875,0,0,0,25,0,Off,No Fault,41.568627451,0,50.90625,No,0.9758
