869.912,2888.3928571429,26.2745098039,30.2653061224,55.6262406006,14.666,48,48.96,1,94,3.4617651261,5.631900563,0.7888235294,0.7473529412,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,55.84375,0.28925,5747,62.1796875,31.1724689876,22.7450980392,53.9279591837,48.38,37.5,29.2116846739,3.466671082,36.4705882353,33.5254101641,150.9921875,0,0,0,25,0,Off,No Fault,16.3287442637,0,62.640625,No,1.0432
869.922,2891.9642857143,25.8823529412,30.4693877551,55.5124855074,14.666,48,48.76,1,94,3.4433677915,5.6342462278,0.7868627451,0.7512745098,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,55.5703125,0.2887066327,5744.7346938776,62.0524553571,30.9803921569,22.7450980392,54.07,48,37.5,29.1316526611,3.4556326813,36.4705882353,33.4453781513,150.9921875,0,0,0,25,0,Off,No Fault,16.2453066333,0,62.640625,No,1.094
869.932,2895.5357142857,25.8823529412,30.6734693878,55.3987304141,14.666,48,48.56,1,94,3.4249704569,5.6365918926,0.7849019608,0.7551960784,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,55.296875,0.2868954082,5737.1836734694,61.6283482143,30.9176470588,22.7370948379,53.9772,47.9795918367,37.5,29.0196078431,3.4388052526,36.4705882353,33.3333333333,150.9976084184,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.0602
869.942,2901.25,25.8823529412,31,55.2849753208,14.666,48,48.36,1,94,3.3955347216,5.6389375574,0.7829411765,0.7591176471,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,55.0234375,0.2850841837,5729.6326530612,61.2042410714,30.8392156863,22.6570628251,53.8612,47.7755102041,37.56,29.0196078431,3.4177709667,36.4705882353,33.3333333333,151.051817602,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.0674
869.953,2903.2843137255,25.8823529412,31,55.114342681,14.658745098,48,48,1,94,3.3866967863,5.6424560547,0.78,0.765,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,54.53125,0.2830918367,5721.3265306122,60.7377232143,30.7529411765,22.569027611,53.7336,47.5510204082,37.67,29.0196078431,3.3946332522,36.4705882353,33.3333333333,151.1114477041,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.082
869.963,2907.3529411765,25.8823529412,31,55.114342681,14.6442352941,48,48,1,94,3.3690209159,5.6426611328,0.7638,0.762,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,54.4796875,0.280375,5710,60.1015625,30.6745098039,22.4889955982,53.6176,47.3469387755,37.77,29.0196078431,3.3735989663,36.4705882353,33.3333333333,151.1656568878,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.033
869.973,2911.4215686275,25.8823529412,31,55.114342681,14.6297254902,48,48,1,94,3.3513450454,5.6430029297,0.7368,0.757,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,54.3078125,0.2796875,5707.1,60.1453125,30.5882352941,22.3529411765,53.49,47,37.87,29.0196078431,3.3504612518,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.1194
869.982,2915.0833333333,25.8823529412,31,55.114342681,14.6166666667,48,48,1,94,3.3354367619,5.6433105469,0.7125,0.7525,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,54.153125,0.27845,5701.88,60.2240625,30.462745098,22.3529411765,53.2196,47,38,29.0196078431,3.3360377415,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.0388
869.993,2922,25.8823529412,31,55.114342681,14.592,48,48,1,94,3.3053877821,5.6436865234,0.6828,0.747,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,53.9640625,0.2769375,5695.5,60.3203125,30.2901960784,22.3529411765,52.8478,47,38,29.0196078431,3.3162054148,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.1058
870.002,2923.29,25.8823529412,31,55.114342681,14.5935,48,48,1,94,3.2999789657,5.6441650391,0.645,0.74,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,53.671875,0.2757,5690.28,60.3990625,30.1490196078,22.3529411765,52.5436,47,38,29.0196078431,3.2999789657,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.0592
870.012,2927.59,25.8823529412,31,55.114342681,14.5985,48,48,1,94,3.2819495778,5.6449442113,0.5928723404,0.7235106383,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,53.6388221154,0.2735,5681,60.5390625,29.9921568627,22.3529411765,52.2056,47,38,29.0196078431,3.2819495778,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.0868
870.022,2931.89,25.8823529412,31,55.114342681,14.6035,48,48,1,94,3.2639201899,5.6465025557,0.4886170213,0.6905319149,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,53.4735576923,0.27307,5681,60.4246875,29.8039215686,22.3529411765,51.8,47,38,29.0196078431,3.2603143123,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.073
870.032,2936.19,25.8823529412,31,55.114342681,14.6085,48,48,1,94,3.245890802,5.6480609001,0.3843617021,0.6575531915,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,53.3082932692,0.271995,5681,60.13875,29.7424067666,22.3529411765,51.8658823529,46.96,38,29.0196078431,3.2508871814,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.0318
870.043,2943.5,25.8823529412,31,55.114342681,14.617,48,48,1,94,3.2152408426,5.649775079,0.2696808511,0.6212765957,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,53.1265024038,0.2708125,5681,59.82421875,29.6578239139,22.3529411765,51.9564705882,46.74,38.06,29.0196078431,3.2379248764,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.1206
870.053,2945.0510204082,25.8823529412,31,55.114342681,14.6190408163,48,48,1,94,3.2127878646,5.6514892578,0.155,0.585,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.8125,0.2697375,5681,59.53828125,29.5809304114,22.3529411765,52.0388235294,46.54,38.16,29.0196078431,3.2261409627,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.0444
870.062,2948.5408163265,25.8823529412,31,55.114342681,14.6236326531,48,48,1,94,3.2072686642,5.6520338792,0.1411538462,0.5334615385,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.8125,0.268125,5681,59.109375,29.5117262591,22.3529411765,52.1129411765,46.36,38.25,29.0196078431,3.2155354404,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.1106
870.073,2952.806122449,25.8823529412,31,55.114342681,14.629244898,48,48,1,94,3.2005229749,5.6527827336,0.1221153846,0.4625961538,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.7535232843,0.2677875,5679.8,59.1546875,29.4117647059,22.3529411765,52.22,46,38.36,29.0196078431,3.2002163527,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.640625,No,1.0544
870.083,2956.6836734694,25.8823529412,31,55.114342681,14.6343469388,48,48,1,94,3.19439053,5.6534635104,0.1048076923,0.3981730769,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.6999080882,0.2671125,5677.4,59.2453125,29.3477390956,22.3529411765,51.9914285714,46,38.5,29.0196078431,3.1904044409,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.64109375,No,1.087
870.092,2962.5,25.8823529412,31,55.114342681,14.642,48,48,1,94,3.1851918627,5.6540762094,0.0892307692,0.3401923077,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.6516544118,0.266505,5675.24,59.326875,29.2757102841,22.3529411765,51.7342857143,46,38.5,29.0596238495,3.1793660401,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.6425,No,1.072
870.102,2964.820754717,25.8823529412,31.0754716981,55.114342681,14.642,48,48,1,94,3.1817900914,5.6550292969,0.065,0.25,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.5390625,0.26583,5672.84,59.4175,29.1956782713,22.3529411765,51.4485714286,46,38.5,29.1396558623,3.1671011504,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.6440625,No,1.0628
870.113,2971.2028301887,25.8823529412,31.2830188679,55.0347141157,14.642,48,48,1,94,3.1724352204,5.6551298254,0.0643137255,0.2294117647,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.5390625,0.26475,5669,59.5625,29.1076430572,22.3529411765,51.1342857143,46,38.5,29.2276910764,3.1536097717,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.64578125,No,1.1074
870.122,2976.4245283019,25.8823529412,31.4528301887,54.9323345318,14.642,48,48,1,94,3.1647812349,5.6552590763,0.0634313725,0.2029411765,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.4867021277,0.26452,5672.6,59.540625,29.0196078431,22.3529411765,50.82,46,38.5,29.299719888,3.140118393,36.4705882353,33.3333333333,151.2578125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.6484375,No,1.0404
870.132,2982.2264150943,25.8823529412,31.641509434,54.8185794385,14.642,48,48,1,94,3.1562768067,5.6554026884,0.0624509804,0.1735294118,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.4285239362,0.263945,5681.6,59.4859375,29.1450980392,22.3529411765,51.2248,45.96,38.5,29.4117647059,3.140118393,36.4705882353,33.3333333333,151.2684375,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.6484375,No,1.1106
870.143,2993.25,25.8823529412,32,54.6934488359,14.642,48,48,1,94,3.140118393,5.6555606618,0.061372549,0.1411764706,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.3645279255,0.2633125,5691.5,59.42578125,29.3176470588,22.3529411765,51.7814,45.74,38.5,29.4117647059,3.140118393,36.4705882353,33.3333333333,151.326875,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.6484375,No,1.047
870.153,2993.8774509804,25.8823529412,32,54.5341917054,14.6380784314,48,48,1,94,3.140118393,5.6557617188,0.06,0.1,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.265625,0.2627375,5700.5,59.37109375,29.4745098039,22.3529411765,52.2874,45.54,38.5,29.4117647059,3.140118393,36.4705882353,33.3333333333,151.38,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.6484375,No,1.0936
870.162,2996.7009803922,25.8823529412,32,54.5341917054,14.6204313725,48,48,1,94,3.140118393,5.6564208984,0.0605,0.0985,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.2763480392,0.261875,5714,59.2890625,29.6156862745,22.3529411765,52.7428,45.36,38.5,29.4117647059,3.140118393,36.4705882353,33.3333333333,151.4278125,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.6484375,No,1.0668
870.172,2999.8382352941,25.8823529412,32,54.5341917054,14.6008235294,48,48,1,94,3.140118393,5.6577392578,0.0615,0.0955,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.3299632353,0.261845,5713.68,58.7490625,29.8039215686,22.3529411765,53.35,45,38.5,29.4117647059,3.140118393,36.4705882353,33.3333333333,151.5234375,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.6484375,No,1.0588
870.183,3003.2892156863,25.8823529412,32,54.5341917054,14.579254902,48,48,1,94,3.140118393,5.6591894531,0.0626,0.0922,0,OL - Not Ready,OL - Not Ready,399.0004161899,1,52.388939951,0.2617625,5712.8,57.2640625,29.7347174164,22.3764705882,53.4505882353,44.94,38.5,29.4117647059,3.140118393,36.4705882353,33.3333333333,151.5234375,0,0,0,25,0,Off,No Fault,16.0784313725,0,62.6484375,No,1.0894
